Job_Title,Queried_Salary,Job_Type,No_of_Skills,Company,No_of_Reviews,No_of_Stars,Date_Since_Posted,Location,Company_Revenue,Company_Employees,Company_Industry,python,sql,machine learning,r,hadoop,tableau,sas,spark,java,Others,Revenue_low,Revenue_high
Data Analyst,80000-99999,data_analyst,12,ResMed,88.0,3.799999952316284,6.0,CA,$1B to $5B (USD),"Less than 10,000",Industrial Manufacturing,0,1,0,1,0,1,1,0,0,1,$1B , $5B (USD)
Product Data Analyst,80000-99999,data_analyst,0,Waymo,5.0,3.5999999046325684,30.0,CA,,,,0,0,0,0,0,0,0,0,0,0,,
Data Analyst,80000-99999,data_analyst,14,Conversant Media,21.0,3.9000000953674316,11.0,CA,,,,1,1,0,1,1,1,0,1,0,1,,
Research Data Analyst,80000-99999,data_analyst,2,University of California San Francisco,282.0,4.199999809265137,30.0,CA,,,Education and Schools,0,0,1,1,0,0,0,0,0,0,,
Data Analyst - Games,80000-99999,data_analyst,8,NBCUniversal,1829.0,4.099999904632568,30.0,CA,,"10,000+","Media, News and Publishing",0,1,1,1,0,0,1,0,0,1,,
Compliance Data Analyst,80000-99999,data_analyst,11,UCLA Health,357.0,4.199999809265137,10.0,CA,,,Health Care,0,1,0,0,0,1,0,0,0,1,,
Associate Data Analyst,80000-99999,data_analyst,8,Stanford University,530.0,4.300000190734863,29.0,CA,,"Less than 10,000",Education and Schools,1,1,1,0,1,1,0,1,1,1,,
Data Analyst - USA,80000-99999,data_analyst,5,Ingram Micro,1472.0,3.799999952316284,30.0,CA,More than $10B (USD),"10,000+",Computers and Electronics,1,1,0,0,0,0,0,0,0,1,More than $10B (USD),
Data Analyst,80000-99999,data_analyst,5,AppFolio,23.0,4.0,19.0,CA,,"Less than 10,000",Internet and Software,0,1,0,1,0,1,0,0,0,1,,
Data Analyst - 1 to 5 Years Experience,80000-99999,data_analyst,5,"Langan Engineering and Environmental Services, Inc.",27.0,3.5999999046325684,12.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Circular Economy Logistics Data Analyst,80000-99999,data_analyst,0,Cisco Systems,4251.0,4.099999904632568,30.0,CA,More than $10B (USD),"10,000+",Internet and Software,0,0,0,0,0,0,0,0,0,0,More than $10B (USD),
Data Analyst,80000-99999,data_analyst,6,Reputation.com,22.0,3.5,30.0,CA,,"Less than 10,000",,1,1,1,1,0,0,0,1,0,1,,
Master Data Analyst,80000-99999,data_analyst,2,Cisco Systems,4251.0,4.099999904632568,23.0,CA,More than $10B (USD),"10,000+",Internet and Software,0,0,0,0,0,0,0,0,0,1,More than $10B (USD),
Data Analyst - Video Platform,80000-99999,data_analyst,5,Twitch,44.0,4.5,30.0,CA,,"Less than 10,000","Media, News and Publishing",1,1,0,0,0,1,0,0,0,1,,
IDEO U and OpenIDEO - Data Analyst (Contract),80000-99999,data_analyst,8,IDEO,13.0,4.099999904632568,30.0,CA,,,,1,1,0,1,0,0,1,0,0,1,,
"Data Analyst, Psychology",80000-99999,data_analyst,0,CHOC Children's Hospital,149.0,4.099999904632568,19.0,CA,,,Health Care,0,0,0,0,0,0,0,0,0,0,,
Data Analyst II,80000-99999,data_analyst,4,Community Medical Centers Inc,321.0,3.9000000953674316,14.0,CA,,,Health Care,0,1,0,0,0,0,0,0,0,1,,
"Data Analyst, Spam Operations",80000-99999,data_analyst,8,Facebook,387.0,4.199999809265137,19.0,CA,,"10,000+",Internet and Software,1,1,0,0,0,0,0,0,0,1,,
Data Analyst II,80000-99999,data_analyst,4,Community Medical Centers,321.0,3.9000000953674316,12.0,CA,,,Health Care,0,1,0,0,0,0,0,0,0,1,,
Data Analyst IV,80000-99999,data_analyst,3,Common Securitization Solutions,6.0,2.200000047683716,11.0,CA,,"Less than 10,000",Banks and Financial Services,0,1,0,0,0,0,0,0,0,1,,
Senior Consulting Data Analyst,80000-99999,data_analyst,0,Kaiser Permanente,8164.0,4.199999809265137,21.0,CA,,"10,000+",Health Care,0,0,0,0,0,0,0,0,0,0,,
Metrics & Data Analytics Analyst,80000-99999,data_analyst,3,CSRA,318.0,3.5,30.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,14,AllianceData,988.0,3.799999952316284,11.0,CA,$1B to $5B (USD),"Less than 10,000",Banks and Financial Services,1,1,0,1,1,1,0,1,0,1,$1B , $5B (USD)
Metrics & Data Analytics Analyst,80000-99999,data_analyst,3,CSRA,318.0,3.5,30.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Master Data Analyst,80000-99999,data_analyst,6,Fortive,,,11.0,CA,,,,0,0,0,0,0,0,0,0,0,1,,
Clinical Data Analyst,80000-99999,data_analyst,0,Prime Healthcare,1303.0,3.700000047683716,30.0,CA,$1B to $5B (USD),"10,000+",Health Care,0,0,0,0,0,0,0,0,0,0,$1B , $5B (USD)
Data Analyst,80000-99999,data_analyst,2,Capgemini,6072.0,3.799999952316284,29.0,CA,,"10,000+",Consulting and Business Services,0,1,0,0,0,0,0,0,0,1,,
Benefits Data Analyst - Health Analytics,80000-99999,data_analyst,0,University of California UCOP,1198.0,4.300000190734863,30.0,CA,,,Education and Schools,0,0,0,0,0,0,0,0,0,0,,
Client Success Data Analyst,80000-99999,data_analyst,2,Collective Health,7.0,4.099999904632568,30.0,CA,,,,0,1,0,0,0,1,0,0,0,0,,
CRM Data Analyst,80000-99999,data_analyst,8,sweetgreen,201.0,3.700000047683716,30.0,CA,,"Less than 10,000",Food and Beverages,1,1,0,1,0,1,1,0,0,1,,
Sales Data Analyst,80000-99999,data_analyst,1,JFrog,2.0,4.0,30.0,CA,,,,0,0,0,0,0,0,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,2,Capgemini,6072.0,3.799999952316284,29.0,CA,,"10,000+",Consulting and Business Services,0,1,0,0,0,0,0,0,0,1,,
Data Analytics Analyst,80000-99999,data_analyst,5,Bank of the West,983.0,3.5999999046325684,30.0,CA,$1B to $5B (USD),"Less than 10,000",Banks and Financial Services,0,1,0,0,0,1,0,0,0,1,$1B , $5B (USD)
Data Analyst,80000-99999,data_analyst,2,Capgemini,6072.0,3.799999952316284,30.0,CA,,"10,000+",Consulting and Business Services,0,1,0,0,0,0,0,0,0,1,,
Senior Consulting Data Analyst,80000-99999,data_analyst,1,Kaiser Permanente,8164.0,4.199999809265137,30.0,CA,,"10,000+",Health Care,0,0,0,0,0,0,1,0,0,0,,
User Acquisition Data Analyst,80000-99999,data_analyst,5,Kabam,24.0,4.099999904632568,30.0,CA,,"Less than 10,000",Internet and Software,0,1,0,0,0,1,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,2,Capgemini,6072.0,3.799999952316284,30.0,CA,,"10,000+",Consulting and Business Services,0,1,0,0,0,0,0,0,0,1,,
Data Analyst - Digital Strategy & Growth,80000-99999,data_analyst,3,Disney,4330.0,4.199999809265137,30.0,CA,More than $10B (USD),"10,000+","Restaurants, Travel and Leisure",1,1,0,0,0,1,0,0,0,0,More than $10B (USD),
Data Analyst,80000-99999,data_analyst,15,Spireon,23.0,3.0,30.0,CA,,,,1,1,0,0,0,1,0,0,1,1,,
Healthcare Data Analyst II,80000-99999,data_analyst,9,Inland Empire Health Plan,99.0,3.5999999046325684,30.0,CA,,"Less than 10,000",Health Care,0,0,0,0,0,0,1,0,0,1,,
"Data Analyst, Product",80000-99999,data_analyst,4,VSCO,,,30.0,CA,,,,1,1,0,1,0,0,0,0,0,1,,
Senior Consulting Data Analyst,80000-99999,data_analyst,1,Kaiser Permanente,8164.0,4.199999809265137,30.0,CA,,"10,000+",Health Care,0,0,0,0,0,0,1,0,0,0,,
Data Analytics Analyst,80000-99999,data_analyst,5,BNP Paribas,2542.0,3.9000000953674316,30.0,CA,,"10,000+",Banks and Financial Services,0,1,0,0,0,1,0,0,0,1,,
"Data Analyst I, Safety and Insurance",80000-99999,data_analyst,5,Uber,641.0,3.799999952316284,30.0,CA,,"10,000+",Internet and Software,1,1,0,1,0,0,0,1,0,1,,
Marketing Data Analyst,80000-99999,data_analyst,12,Autodesk,333.0,4.099999904632568,30.0,CA,$1B to $5B (USD),"Less than 10,000",Internet and Software,1,1,0,1,0,1,0,0,0,1,$1B , $5B (USD)
"Product Data Analyst, Sponsored Products, Product",80000-99999,data_analyst,1,Criteo,27.0,4.0,30.0,CA,,,,0,0,0,0,1,0,0,0,0,0,,
Sr. Data Analyst,80000-99999,data_analyst,1,Bird Rides Inc.,5.0,4.599999904632568,30.0,CA,,,Transport and Freight,0,1,0,0,0,0,0,0,0,0,,
Data Analyst II,80000-99999,data_analyst,7,Beachbody,199.0,4.0,30.0,CA,$1B to $5B (USD),"Less than 10,000",Retail,0,1,1,0,1,1,0,0,0,1,$1B , $5B (USD)
Technical Data Analyst,80000-99999,data_analyst,11,Riot Games,26.0,3.799999952316284,29.0,CA,,"Less than 10,000",Internet and Software,1,1,0,0,1,1,0,0,0,1,,
Data Analytics Analyst,80000-99999,data_analyst,2,CSRA,318.0,3.5,30.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
"Product Data Analyst, Sponsored Products",80000-99999,data_analyst,1,Criteo,27.0,4.0,30.0,CA,,,,0,0,0,0,1,0,0,0,0,0,,
Data Analyst IV,80000-99999,data_analyst,7,Centene,1134.0,3.299999952316284,30.0,CA,$5B to $10B (USD),"Less than 10,000",InsuranceHealth Care,0,1,0,0,0,0,0,0,0,1,$5B , $10B (USD)
Salesforce Data Analyst,80000-99999,data_analyst,5,Acumen Solutions,14.0,3.700000047683716,15.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Engine Development Data Analyst,80000-99999,data_analyst,2,"Pinnacle Engines, Inc.",,,30.0,CA,,,,0,0,0,0,0,0,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,11,Glu Mobile,16.0,3.2000000476837163,30.0,CA,,,,1,1,1,1,1,1,1,0,0,1,,
IT Healthcare Data Analyst,80000-99999,data_analyst,3,CenCal Health,7.0,4.300000190734863,7.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Scientific Data Analyst,80000-99999,data_analyst,5,Stanford University,530.0,4.300000190734863,26.0,CA,,"Less than 10,000",Education and Schools,1,0,0,1,0,0,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,3,Walmart eCommerce,252.0,3.700000047683716,27.0,CA,,"Less than 10,000",Internet and Software,0,1,0,0,0,1,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,7,Qualys,14.0,3.9000000953674316,30.0,CA,,"Less than 10,000",Computers and Electronics,0,1,0,0,0,1,0,0,0,1,,
Data Analytics Analyst,80000-99999,data_analyst,2,CSRA,318.0,3.5,30.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Data Analytics Analyst,80000-99999,data_analyst,2,CSRA,318.0,3.5,30.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Growth Hacking Data Analyst,80000-99999,data_analyst,2,BorderX Lab Inc,,,26.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,3,HotelTonight,6.0,3.799999952316284,30.0,CA,,,,0,1,0,0,0,1,0,0,0,1,,
Data Analyst IV,80000-99999,data_analyst,5,Centene,1134.0,3.299999952316284,30.0,CA,$5B to $10B (USD),"Less than 10,000",InsuranceHealth Care,0,1,0,0,0,0,0,0,0,1,$5B , $10B (USD)
Signal Processing & Data Analyst,80000-99999,data_analyst,5,"GenapSys, Inc.",,,14.0,CA,,,,1,0,1,0,0,0,0,0,0,1,,
Data Analyst,80000-99999,data_analyst,4,Castlight Health,10.0,3.4000000953674316,29.0,CA,Less than $1B (USD),"Less than 10,000",Internet and Software,0,1,0,0,0,0,0,0,0,1,Less than $1B (USD),
Staff Technical Data Analyst,80000-99999,data_analyst,5,Intuit,1103.0,4.199999809265137,30.0,CA,$1B to $5B (USD),"Less than 10,000",Internet and Software,1,1,0,0,0,0,0,0,1,1,$1B , $5B (USD)
BURBANK Campus Recruiting 2018 - I&D - Data Analyst,80000-99999,data_analyst,2,Capgemini,6072.0,3.799999952316284,30.0,CA,,"10,000+",Consulting and Business Services,0,0,0,0,0,0,0,0,0,1,,
"Business Intelligence Analyst, Sales & Delivery Analytics",80000-99999,data_analyst,0,Tesla,,,14.0,CA,,"10,000+",Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,,
Senior Data Analyst,80000-99999,data_analyst,6,GoodRx,3.0,5.0,27.0,CA,,"Less than 10,000",Internet and Software,1,1,0,1,0,1,0,0,0,1,,
Data Analyst IV,80000-99999,data_analyst,3,JT4,67.0,4.0,2.0,CA,,,,0,0,0,0,0,0,0,0,0,1,,
Master Data Analyst/Documentation Specialist,80000-99999,data_analyst,2,Cisco Meraki,10.0,4.400000095367432,28.0,CA,,"Less than 10,000",Internet and Software,0,0,0,0,0,0,0,0,0,1,,
Data Analyst - CRM,80000-99999,data_analyst,12,Disney,46.0,4.300000190734863,7.0,CA,More than $10B (USD),"10,000+","Restaurants, Travel and Leisure",0,1,1,0,0,1,0,1,0,1,More than $10B (USD),
"SQL Data Analyst, Analyst/Officer",80000-99999,data_analyst,2,MUFG,41.0,2.5999999046325684,30.0,CA,More than $10B (USD),"10,000+",Banks and Financial Services,0,1,0,0,0,0,0,0,0,1,More than $10B (USD),
Senior Data Analyst,80000-99999,data_analyst,9,Snowflake Computing,3.0,4.300000190734863,30.0,CA,,,,1,1,0,1,0,1,0,1,0,1,,
Digital Services Data Analyst,80000-99999,data_analyst,3,Fremont Bank,106.0,3.5,28.0,CA,,,Banks and Financial Services,0,0,0,0,0,1,0,0,0,1,,
HR Data Analyst,80000-99999,data_analyst,8,NVIDIA,177.0,4.199999809265137,30.0,CA,,,Computers and Electronics,1,0,1,1,0,1,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,3,Walmart,157456.0,3.5999999046325684,27.0,CA,More than $10B (USD),"10,000+",Retail,0,1,0,0,0,1,0,0,0,1,More than $10B (USD),
Data Analyst III,80000-99999,data_analyst,6,Centene,1134.0,3.299999952316284,30.0,CA,$5B to $10B (USD),"Less than 10,000",InsuranceHealth Care,0,1,0,0,0,0,1,0,0,1,$5B , $10B (USD)
Clinical Data Analyst,80000-99999,data_analyst,4,Prime Healthcare,1303.0,3.700000047683716,30.0,CA,$1B to $5B (USD),"10,000+",Health Care,0,1,0,0,0,0,0,0,0,1,$1B , $5B (USD)
Global Project Data Analyst (Data Analyst II),80000-99999,data_analyst,2,Bio-Rad,281.0,3.700000047683716,22.0,CA,$1B to $5B (USD),"Less than 10,000",Industrial Manufacturing,0,1,0,0,0,0,0,0,0,1,$1B , $5B (USD)
Data Analyst II,80000-99999,data_analyst,4,Abbott Laboratories,3285.0,4.099999904632568,30.0,CA,More than $10B (USD),"10,000+",Health Care,0,0,0,0,0,0,0,0,0,1,More than $10B (USD),
Clinical Data Analyst (Temporary with Benefits),80000-99999,data_analyst,0,L.A. Care Health Plan,,,16.0,CA,,,,0,0,0,0,0,0,0,0,0,0,,
Health Data Analyst - Senior,80000-99999,data_analyst,4,Blue Shield of California,542.0,3.5999999046325684,27.0,CA,More than $10B (USD),"Less than 10,000",Health Care,0,0,0,0,0,0,0,0,0,1,More than $10B (USD),
Sr. Data Analyst Incentive Program,80000-99999,data_analyst,4,AltaMed,233.0,3.700000047683716,30.0,CA,,,Health Care,0,1,0,0,0,0,1,0,0,1,,
"Data Analyst, Marketing",80000-99999,data_analyst,9,Experian,330.0,4.300000190734863,30.0,CA,,,Internet and Software,1,1,0,1,0,1,1,0,0,1,,
Data Analyst (AKA Lead Quant),80000-99999,data_analyst,4,Seasoned,5.0,4.800000190734863,30.0,CA,,,,0,1,0,0,0,1,0,0,0,1,,
Field Manufacturing Data Analyst,80000-99999,data_analyst,5,Niagara Bottling,322.0,3.0,30.0,CA,,"Less than 10,000",Food and Beverages,0,0,0,0,0,0,0,0,0,1,,
Institutional Research Data Analyst,80000-99999,data_analyst,5,Life Chiropractic College West,15.0,3.0,2.0,CA,,,Education and Schools,0,0,0,0,0,0,1,0,0,1,,
"Inside Sales Analyst, Sales & Delivery Analytics",80000-99999,data_analyst,6,Tesla,1445.0,3.5999999046325684,11.0,CA,,"10,000+",Industrial Manufacturing,1,1,0,1,0,1,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,8,"TrueCar, Inc.",21.0,3.4000000953674316,30.0,CA,,,,1,1,0,1,0,1,0,1,0,1,,
"Sr. Analyst, Data Analytics",80000-99999,data_analyst,7,Green Dot Corporation,27.0,3.4000000953674316,30.0,CA,Less than $1B (USD),"Less than 10,000",Banks and Financial Services,0,1,0,1,0,1,0,0,0,1,Less than $1B (USD),
Staff Business Systems/Data Analyst,80000-99999,data_analyst,6,SunPower Corporation,91.0,3.700000047683716,2.0,CA,,,,0,1,0,0,0,1,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,5,"Purple Communications, Inc.",,,13.0,CA,,,,0,1,0,0,0,1,0,0,0,1,,
Senior Data Analyst,80000-99999,data_analyst,7,DISH,4479.0,3.299999952316284,30.0,CA,More than $10B (USD),"10,000+","Media, News and Publishing",1,1,0,0,1,1,0,1,0,1,More than $10B (USD),
Data Analyst,100000-119999,data_analyst,5,Walmart,157456.0,3.5999999046325684,27.0,CA,More than $10B (USD),"10,000+",Retail,0,1,0,0,0,1,0,1,0,1,More than $10B (USD),
Data Analyst,100000-119999,data_analyst,5,Walmart eCommerce,252.0,3.700000047683716,27.0,CA,,"Less than 10,000",Internet and Software,0,1,0,0,0,1,0,1,0,1,,
Data Analyst,100000-119999,data_analyst,11,NinthDecimal,4.0,3.299999952316284,12.0,CA,,,,1,1,0,1,1,0,0,1,1,1,,
Data Analyst,100000-119999,data_analyst,4,KeepSafe,,,30.0,CA,,,,1,1,1,0,0,1,0,0,0,0,,
Data Analyst (DBA),100000-119999,data_analyst,4,Periscope technologies inc,,,30.0,CA,,,,0,0,0,0,0,0,0,0,0,1,,
Data Analyst - Product,100000-119999,data_analyst,5,JUUL Labs,2.0,4.0,7.0,CA,,,Consumer Goods and Services,1,1,1,1,0,1,0,0,0,0,,
Data Analyst,100000-119999,data_analyst,4,"Alteryx, Inc.",5.0,5.0,6.0,CA,,"Less than 10,000",Internet and Software,0,0,0,0,0,1,0,0,0,1,,
Data Analyst,100000-119999,data_analyst,14,Wish,17.0,4.0,7.0,CA,,"Less than 10,000",Internet and Software,1,1,1,1,1,0,1,0,0,1,,
"Data Analyst, People Analytics",100000-119999,data_analyst,10,Facebook,387.0,4.199999809265137,13.0,CA,,"10,000+",Internet and Software,1,1,0,1,0,1,0,0,0,1,,
"Data Analyst, Outbound Logistics",100000-119999,data_analyst,0,Tesla,,,12.0,CA,,"10,000+",Industrial Manufacturing,0,0,0,0,0,0,0,0,0,0,,
Data Analyst,100000-119999,data_analyst,6,Uber,641.0,3.799999952316284,30.0,CA,,"10,000+",Internet and Software,1,1,1,0,0,1,0,0,0,1,,
Data Analyst,100000-119999,data_analyst,10,Glu Mobile,16.0,3.2000000476837163,30.0,CA,,,,1,1,1,1,1,1,1,0,0,1,,
Leasing Data Analyst,100000-119999,data_analyst,2,QIC Limited,,,9.0,CA,,,,0,0,0,0,0,1,0,0,0,1,,
DATA ANALYST ( Healthcare Domain ),100000-119999,data_analyst,5,Nextphase Systems,,,30.0,CA,,,,1,0,0,1,0,0,0,0,0,1,,
Data Analyst- Product,100000-119999,data_analyst,3,Hearsay Social,3.0,4.300000190734863,19.0,CA,,,,1,0,0,0,0,1,0,0,0,1,,
Improvement Data Analyst,100000-119999,data_analyst,8,University of California San Francisco Medical Center,300.0,4.199999809265137,30.0,CA,,,Health Care,0,1,0,1,0,1,0,0,0,1,,
Financial and Data Analyst,100000-119999,data_analyst,1,University of California San Francisco,282.0,4.199999809265137,4.0,CA,,,Education and Schools,0,0,0,0,0,1,0,0,0,0,,
"Data Analyst 3, Words with Friends",100000-119999,data_analyst,6,Zynga,79.0,3.799999952316284,22.0,CA,,,,1,1,0,1,0,1,0,0,0,1,,
"Health Data Analyst, Rx Reporting",100000-119999,data_analyst,12,Blue Shield of California,542.0,3.5999999046325684,12.0,CA,More than $10B (USD),"Less than 10,000",Health Care,1,1,0,0,0,1,1,0,0,1,More than $10B (USD),
"Business Data Analyst, AEX",100000-119999,data_analyst,10,Autodesk,333.0,4.099999904632568,30.0,CA,$1B to $5B (USD),"Less than 10,000",Internet and Software,1,1,0,1,0,1,0,0,0,1,$1B , $5B (USD)
Senior Data Analyst,100000-119999,data_analyst,4,Quinstreet,35.0,2.700000047683716,6.0,CA,,,,1,1,0,1,0,0,0,0,0,1,,
"Business Intelligence and Data Analyst, REWS",100000-119999,data_analyst,6,Google,2641.0,4.300000190734863,30.0,CA,More than $10B (USD),"10,000+",Internet and Software,1,1,0,1,0,0,0,0,0,1,More than $10B (USD),
Data Analyst,100000-119999,data_analyst,14,Wish,17.0,4.0,30.0,CA,,"Less than 10,000",Internet and Software,1,1,1,1,1,0,1,0,0,1,,
Data Analyst - Global Security,100000-119999,data_analyst,6,Uber,641.0,3.799999952316284,30.0,CA,,"10,000+",Internet and Software,1,1,0,0,0,1,0,0,0,1,,
"Data Analyst, Customer Operations",100000-119999,data_analyst,11,Facebook,387.0,4.199999809265137,13.0,CA,,"10,000+",Internet and Software,1,1,0,1,1,1,1,0,0,1,,
Data Analyst,100000-119999,data_analyst,14,Wish,17.0,4.0,30.0,CA,,"Less than 10,000",Internet and Software,1,1,1,1,1,0,1,0,0,1,,
Customer Operations Data Analyst APAC,100000-119999,data_analyst,5,JUUL Labs,2.0,4.0,12.0,CA,,,Consumer Goods and Services,1,1,0,0,0,1,0,0,0,1,,
"Data Analyst, Media Operations",100000-119999,data_analyst,12,Facebook,387.0,4.199999809265137,19.0,CA,,"10,000+",Internet and Software,1,1,0,1,1,1,0,0,0,1,,
Data Analyst -II,100000-119999,data_analyst,7,Brillio,27.0,3.4000000953674316,30.0,CA,,,,0,1,1,0,1,1,0,0,0,1,,
Data Analytics Business Systems Analyst,100000-119999,data_analyst,0,Teradata,145.0,3.799999952316284,1.0,CA,$1B to $5B (USD),"10,000+",Internet and Software,0,0,0,0,0,0,0,0,0,0,$1B , $5B (USD)
Senior Data Analyst,100000-119999,data_analyst,6,Manage,,,12.0,CA,,,,1,1,1,1,1,1,0,0,0,0,,
Principal Data Analyst,100000-119999,data_analyst,6,Silicon Valley Bank,103.0,4.0,13.0,CA,,,,0,1,1,0,0,1,1,0,0,1,,
"Strategic Analyst- (Measurement, Data Analytics and Products...",100000-119999,data_analyst,6,PG&E,599.0,3.9000000953674316,30.0,CA,More than $10B (USD),"10,000+",Energy and Utilities,1,1,0,1,0,1,1,0,1,0,More than $10B (USD),
"Sr. Business Analyst, Reporting and Data Analytics",100000-119999,data_analyst,0,Kaiser Permanente,8164.0,4.199999809265137,13.0,CA,,"10,000+",Health Care,0,0,0,0,0,0,0,0,0,0,,
Customer Operations Data Analyst,100000-119999,data_analyst,5,JUUL Labs,2.0,4.0,14.0,CA,,,Consumer Goods and Services,1,1,0,0,0,1,0,0,0,1,,
Data Analytics & Reporting Analyst,100000-119999,data_analyst,13,Grail Insights,,,20.0,CA,,,,1,1,0,1,1,1,0,0,0,1,,
"Data Analyst, Marketing Science",100000-119999,data_analyst,8,sweetgreen,201.0,3.700000047683716,27.0,CA,,"Less than 10,000",Food and Beverages,1,1,0,1,0,0,0,0,1,1,,
Data Analyst II,100000-119999,data_analyst,5,Techshed,,,30.0,CA,,,,1,1,0,1,0,0,0,0,0,1,,
Data Analyst - Financial Intelligence,100000-119999,data_analyst,6,Uber,641.0,3.799999952316284,30.0,CA,,"10,000+",Internet and Software,1,1,0,1,0,1,0,0,0,1,,
Senior Data Analyst,100000-119999,data_analyst,4,RocksBox,3.0,2.299999952316284,30.0,CA,,,,1,1,1,0,0,0,0,0,0,1,,
Financial and Data Analyst,100000-119999,data_analyst,1,University of California San Francisco,282.0,4.199999809265137,18.0,CA,,,Education and Schools,0,0,0,0,0,1,0,0,0,0,,
Technical Data Analyst - Product Riot: Core Product Riot Sys...,100000-119999,data_analyst,10,Riot Games,26.0,3.799999952316284,2.0,CA,,"Less than 10,000",Internet and Software,1,1,1,0,0,0,0,0,1,1,,
"Data Analyst II, Safety & Insurance",100000-119999,data_analyst,5,Uber,641.0,3.799999952316284,19.0,CA,,"10,000+",Internet and Software,1,1,0,1,0,0,0,1,0,1,,
Senior Data Analyst,100000-119999,data_analyst,7,IntroPro,,,22.0,CA,,,,1,1,0,1,0,1,0,0,0,1,,
Contingent Data Analyst,100000-119999,data_analyst,4,First Republic Bank,131.0,4.0,21.0,CA,,,,0,1,0,0,0,0,0,0,0,1,,
Data Analyst,100000-119999,data_analyst,2,Harnham,6.0,4.800000190734863,30.0,CA,,"Less than 10,000",Consulting and Business Services,0,1,1,0,0,0,0,0,0,0,,
Senior Data Analyst,100000-119999,data_analyst,8,Capital Group Companies,302.0,4.099999904632568,23.0,CA,$1B to $5B (USD),"Less than 10,000",Banks and Financial Services,1,1,1,1,0,1,0,0,0,1,$1B , $5B (USD)
"Data Analyst Manager, Safety and Insurance",100000-119999,data_analyst,5,Uber,641.0,3.799999952316284,30.0,CA,,"10,000+",Internet and Software,1,1,0,1,0,0,0,0,0,1,,
Sr. Data Analyst,100000-119999,data_analyst,9,[24]7,211.0,3.9000000953674316,13.0,CA,Less than $1B (USD),"10,000+",Computers and Electronics,1,1,1,1,1,0,0,0,1,1,Less than $1B (USD),
Sr. Data Analyst,100000-119999,data_analyst,9,[24]7,211.0,3.9000000953674316,13.0,CA,Less than $1B (USD),"10,000+",Computers and Electronics,1,1,1,1,1,0,0,0,1,1,Less than $1B (USD),
Senior Data Analyst,100000-119999,data_analyst,7,PeerStreet,,,10.0,CA,,,,1,1,0,1,0,1,0,0,0,1,,
Sr Data Analyst,100000-119999,data_analyst,7,Oath Inc,33.0,3.9000000953674316,30.0,CA,,,Telecommunications,1,0,1,0,1,0,0,1,0,1,,
Senior Data Analyst,100000-119999,data_analyst,4,Credit Sesame,,,30.0,CA,,,,1,1,1,1,0,0,0,0,0,0,,
"Senior/Data Analyst, Marketing Data & Intelligence (North Am...",100000-119999,data_analyst,4,WeWork,81.0,3.2000000476837163,7.0,CA,,,Consulting and Business Services,0,1,0,0,0,0,0,0,0,1,,
BI Data Analyst - Limited Term (Open),100000-119999,data_analyst,7,County of San Mateo,119.0,4.0,30.0,CA,,,Government,0,1,0,0,0,0,0,0,0,1,,
Enterprise Data Analyst,100000-119999,data_analyst,7,Esri,92.0,3.799999952316284,30.0,CA,$1B to $5B (USD),"Less than 10,000",Internet and Software,0,0,0,0,0,0,0,0,0,1,$1B , $5B (USD)
"Revenue Intelligence Analyst, Analytics and Revenue Optimiza...",100000-119999,data_analyst,3,Google,2641.0,4.300000190734863,18.0,CA,More than $10B (USD),"10,000+",Internet and Software,1,1,0,1,0,0,0,0,0,0,More than $10B (USD),
